noise_bank_npy,condition,label,trial_id,mean_noise,sd_noise,rms_contrast
noise_bank/nb_equal_absent_011.npy,equal,absent,11,28.018023639100026,4.377287979933803,0.15623114736134214
noise_bank/nb_equal_present_011.npy,equal,present,11,28.012429709637,4.376027474287794,0.15621734778623386
noise_bank/nb_equal_absent_012.npy,equal,absent,12,28.00896455804105,4.370260183357116,0.15603076558938572
noise_bank/nb_equal_present_012.npy,equal,present,12,27.984860990535086,4.394050737675476,0.15701527833787032
noise_bank/nb_equal_absent_013.npy,equal,absent,13,28.001096284159324,4.375898607835562,0.15627597446286698
noise_bank/nb_equal_present_013.npy,equal,present,13,28.009597907258247,4.375110134055241,0.1562003906140152
noise_bank/nb_equal_absent_014.npy,equal,absent,14,28.002089233456683,4.366255039062505,0.1559260454696979
noise_bank/nb_equal_present_014.npy,equal,present,14,27.976795037799725,4.367095871482835,0.1560970749359392
noise_bank/nb_equal_absent_015.npy,equal,absent,15,27.99343031752906,4.370396400188362,0.15612221691357656
noise_bank/nb_equal_present_015.npy,equal,present,15,27.996684162331142,4.380422687812455,0.15646219610914522
noise_bank/nb_equal_absent_016.npy,equal,absent,16,28.00485090734084,4.368849808932521,0.1560033232595188
noise_bank/nb_equal_present_016.npy,equal,present,16,28.001752201373527,4.3823917186585835,0.1565041961353983
noise_bank/nb_equal_absent_017.npy,equal,absent,17,28.006092312719318,4.372669032968255,0.1561327794018001
noise_bank/nb_equal_present_017.npy,equal,present,17,27.985886243034805,4.385933027817318,0.15671946172184914
noise_bank/nb_equal_absent_018.npy,equal,absent,18,28.006808051036817,4.383003923081621,0.1564978027876105
noise_bank/nb_equal_present_018.npy,equal,present,18,28.01345504562236,4.377026070219906,0.15624727699926827
noise_bank/nb_equal_absent_019.npy,equal,absent,19,28.01651263823829,4.377121569287795,0.1562336335648602
noise_bank/nb_equal_present_019.npy,equal,present,19,27.984063373372173,4.3763012622129045,0.156385482830814
noise_bank/nb_equal_absent_020.npy,equal,absent,20,28.002556921291,4.385468886105708,0.1566095874184737
noise_bank/nb_equal_present_020.npy,equal,present,20,27.97403008729832,4.3693038300775005,0.15619143242651312
noise_bank/nb_equal_absent_021.npy,equal,absent,21,28.002254482622288,4.377008056051625,0.15630913070831207
noise_bank/nb_equal_present_021.npy,equal,present,21,27.9968554691206,4.384017121567991,0.15658962580291866
noise_bank/nb_equal_absent_022.npy,equal,absent,22,28.00544071506384,4.399549826850178,0.15709625396052793
noise_bank/nb_equal_present_022.npy,equal,present,22,28.003868915502427,4.374780554963048,0.15622057681255785
noise_bank/nb_equal_absent_023.npy,equal,absent,23,28.011583209569014,4.382525538139822,0.156454046361889
noise_bank/nb_equal_present_023.npy,equal,present,23,28.01344819357271,4.36663931125899,0.15587653762170034
noise_bank/nb_equal_absent_024.npy,equal,absent,24,27.984207612767207,4.369434055430057,0.15613928097919752
noise_bank/nb_equal_present_024.npy,equal,present,24,27.999129303829804,4.375755662571487,0.15628184773492076
noise_bank/nb_equal_absent_025.npy,equal,absent,25,27.97852725948796,4.372989155960075,0.15629804654843385
noise_bank/nb_equal_present_025.npy,equal,present,25,27.995161533113727,4.372344513575542,0.1561821498477074
noise_bank/nb_equal_absent_026.npy,equal,absent,26,27.99587820659632,4.371200003564257,0.1561372703262556
noise_bank/nb_equal_present_026.npy,equal,present,26,27.984965446415515,4.380087930857337,0.1565157526902848
noise_bank/nb_equal_absent_027.npy,equal,absent,27,27.99546876849051,4.374827017273624,0.1562691110283384
noise_bank/nb_equal_present_027.npy,equal,present,27,27.997867433651585,4.374959716158468,0.15626046257009046
noise_bank/nb_equal_absent_028.npy,equal,absent,28,28.005249908731635,4.36024240183562,0.15569375085191292
noise_bank/nb_equal_present_028.npy,equal,present,28,27.982338618341146,4.3803930422815105,0.15654134924270993
noise_bank/nb_equal_absent_029.npy,equal,absent,29,28.00315718213415,4.38986830981476,0.15676333497908124
noise_bank/nb_equal_present_029.npy,equal,present,29,27.998724600685406,4.369538392309846,0.1560620512051067
noise_bank/nb_equal_absent_030.npy,equal,absent,30,27.990442068841542,4.376804617701035,0.15636782752256762
noise_bank/nb_equal_present_030.npy,equal,present,30,28.00142216398078,4.3775047572025025,0.15633151529115694
noise_bank/nb_equal_absent_031.npy,equal,absent,31,27.997150775499584,4.362400916190465,0.155815888237028
noise_bank/nb_equal_present_031.npy,equal,present,31,27.980109252580178,4.392583251011016,0.15698949605087603
noise_bank/nb_equal_absent_032.npy,equal,absent,32,27.994445399657163,4.376313674018073,0.1563279290423688
noise_bank/nb_equal_present_032.npy,equal,present,32,28.001865427029752,4.36457934838971,0.155867449608434
noise_bank/nb_equal_absent_033.npy,equal,absent,33,28.008063757547056,4.3743851410406975,0.1561830613821698
noise_bank/nb_equal_present_033.npy,equal,present,33,28.001650523848454,4.375058552737225,0.15624288107628062
noise_bank/nb_equal_absent_034.npy,equal,absent,34,27.996660057043595,4.378397392301857,0.15638999021243286
noise_bank/nb_equal_present_034.npy,equal,present,34,28.01507486721425,4.369389706622972,0.15596566232048242
noise_bank/nb_equal_absent_035.npy,equal,absent,35,28.009944938318274,4.375952041146256,0.15622851279367742
noise_bank/nb_equal_present_035.npy,equal,present,35,27.980601281278737,4.379823828325164,0.15653072585168556
noise_bank/nb_equal_absent_036.npy,equal,absent,36,28.004351495517962,4.36500707594831,0.15586888618531017
noise_bank/nb_equal_present_036.npy,equal,present,36,27.995846740155123,4.385660810202114,0.1566539798173582
noise_bank/nb_equal_absent_037.npy,equal,absent,37,28.017683045898014,4.366796448949562,0.15585858551529627
noise_bank/nb_equal_present_037.npy,equal,present,37,27.990637628921224,4.3737049124979155,0.15625599425355002
noise_bank/nb_equal_absent_038.npy,equal,absent,38,28.00545440755558,4.37452100851471,0.15620246487893125
noise_bank/nb_equal_present_038.npy,equal,present,38,27.981400447326635,4.367114366138366,0.15607204415515963
noise_bank/nb_equal_absent_039.npy,equal,absent,39,28.008162051326345,4.387011238901502,0.1566333139197812
noise_bank/nb_equal_present_039.npy,equal,present,39,27.993111863207517,4.3801988369586145,0.15647416615784285
noise_bank/nb_equal_absent_040.npy,equal,absent,40,28.001246066695778,4.368599845728913,0.1560144800457596
noise_bank/nb_equal_present_040.npy,equal,present,40,27.9905559682029,4.3762394019693165,0.15634699814254127
noise_bank/nb_equal_absent_041.npy,equal,absent,41,27.97861068522484,4.380242158910903,0.15655681435333224
noise_bank/nb_equal_present_041.npy,equal,present,41,27.999207114611774,4.381766395198276,0.15649608852357788
noise_bank/nb_equal_absent_042.npy,equal,absent,42,27.991154583906223,4.3831750740146616,0.15659143537204462
noise_bank/nb_equal_present_042.npy,equal,present,42,28.003600101491795,4.381198113061742,0.15645124545355682
noise_bank/nb_equal_absent_043.npy,equal,absent,43,28.00638291029043,4.37471054437182,0.15620405385389532
noise_bank/nb_equal_present_043.npy,equal,present,43,27.984415845995482,4.355094471753741,0.15562570595437128
noise_bank/nb_equal_absent_044.npy,equal,absent,44,28.027462713220665,4.377971590424097,0.15620292265553493
noise_bank/nb_equal_present_044.npy,equal,present,44,27.997875842991437,4.389101663107799,0.15676552348904355
noise_bank/nb_equal_absent_045.npy,equal,absent,45,27.979419628109643,4.378437165494892,0.15648777650470194
noise_bank/nb_equal_present_045.npy,equal,present,45,28.014256652433552,4.369843573756794,0.15598641891421358
noise_bank/nb_equal_absent_046.npy,equal,absent,46,27.991750937569332,4.36759392048982,0.15603146549249342
noise_bank/nb_equal_present_046.npy,equal,present,46,28.022455808544596,4.3576878476361385,0.15550699329883122
noise_bank/nb_equal_absent_047.npy,equal,absent,47,27.995040708337598,4.36789562802866,0.156023907003207
noise_bank/nb_equal_present_047.npy,equal,present,47,28.01510034533671,4.3657372393767195,0.15583514553084313
noise_bank/nb_equal_absent_048.npy,equal,absent,48,28.012838135499447,4.363944301348731,0.15578372602733512
noise_bank/nb_equal_present_048.npy,equal,present,48,27.99405490345115,4.383312042223793,0.15658010450223883
noise_bank/nb_equal_absent_049.npy,equal,absent,49,27.988979802326526,4.369941593185863,0.1561307923350111
noise_bank/nb_equal_present_049.npy,equal,present,49,27.991446507494075,4.3695566388572145,0.15610328096789727
noise_bank/nb_equal_absent_050.npy,equal,absent,50,28.00419367719863,4.355133913131617,0.15551720443490658
noise_bank/nb_equal_present_050.npy,equal,present,50,27.984410723828777,4.369973914003887,0.15615743912316316
noise_bank/nb_equal_absent_051.npy,equal,absent,51,27.970876563076004,4.371217815869549,0.15627746974651263
noise_bank/nb_equal_present_051.npy,equal,present,51,28.0170669450045,4.372258956050824,0.15605698357480657
noise_bank/nb_equal_absent_052.npy,equal,absent,52,27.9933728690569,4.376253947177537,0.15633178494238995
noise_bank/nb_equal_present_052.npy,equal,present,52,28.00063131631471,4.376580700050556,0.15630292940932797
noise_bank/nb_equal_absent_053.npy,equal,absent,53,27.990659870494675,4.374447213309473,0.1562823896810177
noise_bank/nb_equal_present_053.npy,equal,present,53,28.01778389986828,4.368210203026802,0.15590848364874918
noise_bank/nb_equal_absent_054.npy,equal,absent,54,28.00589277512652,4.373561082162264,0.15616574401965325
noise_bank/nb_equal_present_054.npy,equal,present,54,28.011468607779126,4.3860102990147585,0.15657909124395963
noise_bank/nb_equal_absent_055.npy,equal,absent,55,27.99807422619543,4.362863884884239,0.15582728474954452
noise_bank/nb_equal_present_055.npy,equal,present,55,27.99392816644048,4.371857717198768,0.15617164162190764
noise_bank/nb_equal_absent_056.npy,equal,absent,56,27.9968779746174,4.391152849823938,0.15684437578379476
noise_bank/nb_equal_present_056.npy,equal,present,56,28.01979897461218,4.366646818367913,0.1558414756053171
noise_bank/nb_equal_absent_057.npy,equal,absent,57,27.990645297614318,4.372681532308489,0.15621938993600762
noise_bank/nb_equal_present_057.npy,equal,present,57,28.0005651675172,4.370347924515978,0.15608070402757143
noise_bank/nb_equal_absent_058.npy,equal,absent,58,27.994664003191286,4.374827842260296,0.15627363278093218
noise_bank/nb_equal_present_058.npy,equal,present,58,27.978587828366415,4.3773350458853475,0.15645303732761437
noise_bank/nb_equal_absent_059.npy,equal,absent,59,28.005848868165526,4.375651738643936,0.15624063956217998
noise_bank/nb_equal_present_059.npy,equal,present,59,28.010962137728566,4.373552845596293,0.15613718743725194
noise_bank/nb_equal_absent_060.npy,equal,absent,60,27.990313827094553,4.374061156509704,0.15627052928129817
noise_bank/nb_equal_present_060.npy,equal,present,60,28.007461755423495,4.3829110960496696,0.1564908357038439
noise_bank/nb_equal_absent_061.npy,equal,absent,61,27.996383614947945,4.380334283733072,0.15646071806911183
noise_bank/nb_equal_present_061.npy,equal,present,61,27.996397835477314,4.385549949154278,0.15664693632824667
noise_bank/nb_equal_absent_062.npy,equal,absent,62,28.005826792244655,4.3577733158157,0.1556023804668552
noise_bank/nb_equal_present_062.npy,equal,present,62,27.983453194559843,4.368525864671091,0.15611103584315175
noise_bank/nb_equal_absent_063.npy,equal,absent,63,28.005102267217442,4.3802966220719295,0.15641066332399975
noise_bank/nb_equal_present_063.npy,equal,present,63,28.006086784768556,4.378404211886333,0.15633759352154764
noise_bank/nb_equal_absent_064.npy,equal,absent,64,28.01323854430674,4.375398717361642,0.15619039228332543
noise_bank/nb_equal_present_064.npy,equal,present,64,27.99855371827556,4.365374255379173,0.1559142768338692
noise_bank/nb_equal_absent_065.npy,equal,absent,65,27.99219294884794,4.382728460262836,0.15656967170352454
noise_bank/nb_equal_present_065.npy,equal,present,65,28.005711047414113,4.36527430168567,0.15587086127880098
noise_bank/nb_equal_absent_066.npy,equal,absent,66,27.994807934671773,4.368900968612265,0.1560611160043484
noise_bank/nb_equal_present_066.npy,equal,present,66,28.00686454966869,4.368007409263423,0.15596202857756508
noise_bank/nb_equal_absent_067.npy,equal,absent,67,27.989855788636206,4.374514197733604,0.15628927246955104
noise_bank/nb_equal_present_067.npy,equal,present,67,28.00214434388864,4.385875142103649,0.15662640290120672
noise_bank/nb_equal_absent_068.npy,equal,absent,68,28.000711361942734,4.379918965139964,0.15642170331047184
noise_bank/nb_equal_present_068.npy,equal,present,68,28.00227096507982,4.365721201935711,0.15590596946154742
noise_bank/nb_equal_absent_069.npy,equal,absent,69,28.009485216388605,4.362660506837659,0.15575654008396508
noise_bank/nb_equal_present_069.npy,equal,present,69,27.99734151704356,4.382433317465802,0.15653033752500994
noise_bank/nb_equal_absent_070.npy,equal,absent,70,28.006126239426408,4.372220552519203,0.15611657660687422
noise_bank/nb_equal_present_070.npy,equal,present,70,28.012618268148362,4.372854895701287,0.1561030409168651
noise_bank/nb_equal_absent_071.npy,equal,absent,71,28.021673446312057,4.393460565571303,0.15678794394592188
noise_bank/nb_equal_present_071.npy,equal,present,71,27.996915045825276,4.390763155546236,0.15683024891704841
noise_bank/nb_equal_absent_072.npy,equal,absent,72,27.99353261456668,4.367748550417502,0.1560270584836694
noise_bank/nb_equal_present_072.npy,equal,present,72,27.982406488698146,4.374768062540325,0.1563399511156146
noise_bank/nb_equal_absent_073.npy,equal,absent,73,28.00966936721125,4.386564464050041,0.15660893409848858
noise_bank/nb_equal_present_073.npy,equal,present,73,28.01636438482058,4.368449118257529,0.15592491082191873
noise_bank/nb_equal_absent_074.npy,equal,absent,74,27.988840528146042,4.370249563723044,0.1561425725845359
noise_bank/nb_equal_present_074.npy,equal,present,74,27.99578398784823,4.391322908805682,0.15685657921606222
noise_bank/nb_equal_absent_075.npy,equal,absent,75,28.00295972272551,4.377952871004204,0.15633893396815918
noise_bank/nb_equal_present_075.npy,equal,present,75,28.008201894704317,4.364762259693283,0.15583871739079955
noise_bank/nb_equal_absent_076.npy,equal,absent,76,28.0078032967175,4.369339446362881,0.15600436064455528
noise_bank/nb_equal_present_076.npy,equal,present,76,28.0132597723231,4.375658798362451,0.15619955813516465
noise_bank/nb_equal_absent_077.npy,equal,absent,77,28.00168849892941,4.370194660845824,0.15606896923422706
noise_bank/nb_equal_present_077.npy,equal,present,77,28.00457776313221,4.37359237523518,0.15617419452733108
noise_bank/nb_equal_absent_078.npy,equal,absent,78,27.998479406471546,4.373978125879126,0.15622198842941906
noise_bank/nb_equal_present_078.npy,equal,present,78,28.00702739581568,4.3679408667725985,0.15595874581910038
noise_bank/nb_equal_absent_079.npy,equal,absent,79,27.981361567097355,4.377444933640711,0.15644145561479927
noise_bank/nb_equal_present_079.npy,equal,present,79,27.99425170435878,4.384185832786507,0.15661021695049906
noise_bank/nb_equal_absent_080.npy,equal,absent,80,28.021789042348832,4.360339938736026,0.15560533740891141
noise_bank/nb_equal_present_080.npy,equal,present,80,28.00819119948589,4.380189169842849,0.15638957684362176
noise_bank/nb_equal_absent_081.npy,equal,absent,81,27.97904910618581,4.380189338322753,0.15655247330597624
noise_bank/nb_equal_present_081.npy,equal,present,81,27.99610211225332,4.384343001734392,0.15660547972553132
noise_bank/nb_equal_absent_082.npy,equal,absent,82,28.00866291007117,4.370602668433958,0.15604467383776488
noise_bank/nb_equal_present_082.npy,equal,present,82,27.978802145880792,4.3862353016285525,0.15676994600264973
noise_bank/nb_equal_absent_083.npy,equal,absent,83,27.985968455177332,4.37674248546457,0.15639060311507225
noise_bank/nb_equal_present_083.npy,equal,present,83,27.98739569986284,4.378093857199986,0.15643091283486024
noise_bank/nb_equal_absent_084.npy,equal,absent,84,28.014134034562645,4.378434131196786,0.1562937524963242
noise_bank/nb_equal_present_084.npy,equal,present,84,28.011492854336815,4.389065214657783,0.15668801507586397
noise_bank/nb_equal_absent_085.npy,equal,absent,85,28.013663922342786,4.373996367206288,0.1561379610796905
noise_bank/nb_equal_present_085.npy,equal,present,85,28.00606478874739,4.376058928436719,0.1562539743246964
noise_bank/nb_equal_absent_086.npy,equal,absent,86,27.99991782004271,4.383655251866135,0.15655957564019193
noise_bank/nb_equal_present_086.npy,equal,present,86,27.99886440037158,4.375488442831106,0.15627378240286907
noise_bank/nb_equal_absent_087.npy,equal,absent,87,28.003575936679166,4.37636383053353,0.15627874955788615
noise_bank/nb_equal_present_087.npy,equal,present,87,28.008569905501258,4.371069682781248,0.1560618659763386
noise_bank/nb_equal_absent_088.npy,equal,absent,88,27.994045175022727,4.376886537872787,0.15635062780344441
noise_bank/nb_equal_present_088.npy,equal,present,88,27.987105974722468,4.376934178457303,0.15639109604295934
noise_bank/nb_equal_absent_089.npy,equal,absent,89,27.99807920040736,4.377963604334165,0.15636656975634483
noise_bank/nb_equal_present_089.npy,equal,present,89,28.011240558043824,4.373599739928052,0.15613730962272968
noise_bank/nb_equal_absent_090.npy,equal,absent,90,27.98540947786787,4.383247612096383,0.15662617391976538
noise_bank/nb_equal_present_090.npy,equal,present,90,27.991174739048617,4.379576515796247,0.1564627621607675
noise_bank/nb_equal_absent_091.npy,equal,absent,91,27.999126037332726,4.380554786740383,0.15645326860915432
noise_bank/nb_equal_present_091.npy,equal,present,91,28.00118116158271,4.372634372747204,0.15615892585082827
noise_bank/nb_equal_absent_092.npy,equal,absent,92,28.00356891571894,4.382482566199955,0.1564972871632795
noise_bank/nb_equal_present_092.npy,equal,present,92,28.006359340155885,4.371766298567816,0.15609905755581446
noise_bank/nb_equal_absent_093.npy,equal,absent,93,27.99991898843538,4.369297260525207,0.15604678221854246
noise_bank/nb_equal_present_093.npy,equal,present,93,27.995996128465585,4.375619129250664,0.15629446114980888
noise_bank/nb_equal_absent_094.npy,equal,absent,94,27.99366999760449,4.372571482519723,0.1561985792821698
noise_bank/nb_equal_present_094.npy,equal,present,94,28.0020118253837,4.37988895638508,0.15641336714295398
noise_bank/nb_equal_absent_095.npy,equal,absent,95,27.98618794541626,4.3783670575395925,0.1564474256400721
noise_bank/nb_equal_present_095.npy,equal,present,95,28.005239067619026,4.380769232540736,0.1564267750745962
noise_bank/nb_equal_absent_096.npy,equal,absent,96,28.01618987206207,4.365776006068549,0.15583046895402894
noise_bank/nb_equal_present_096.npy,equal,present,96,28.00996571847041,4.372707986744451,0.1561125790261495
noise_bank/nb_equal_absent_097.npy,equal,absent,97,27.987593130101857,4.374824580885844,0.15631299771113694
noise_bank/nb_equal_present_097.npy,equal,present,97,28.00711133002088,4.384928199018678,0.15656481481967277
noise_bank/nb_equal_absent_098.npy,equal,absent,98,27.994866069448936,4.377612838594212,0.15637198719702192
noise_bank/nb_equal_present_098.npy,equal,present,98,27.982961513588734,4.385757005129692,0.15672955140934372
noise_bank/nb_equal_absent_099.npy,equal,absent,99,27.987754359206072,4.373385291981933,0.1562606715727225
noise_bank/nb_equal_present_099.npy,equal,present,99,28.025220534398645,4.379187127632339,0.15625879276336999
noise_bank/nb_equal_absent_100.npy,equal,absent,100,27.980603406692172,4.376578511199777,0.15641472943192578
noise_bank/nb_equal_present_100.npy,equal,present,100,28.017068923733852,4.364569517934366,0.15578251707254953
noise_bank/nb_equal_absent_101.npy,equal,absent,101,27.98901437944416,4.384889224292489,0.15666465295444137
noise_bank/nb_equal_present_101.npy,equal,present,101,28.004708117960362,4.3823850779851075,0.15648743988067265
noise_bank/nb_equal_absent_102.npy,equal,absent,102,27.987855153391052,4.372274505124232,0.15622042064893568
noise_bank/nb_equal_present_102.npy,equal,present,102,27.99903822317521,4.371977748668461,0.15614742598728665
noise_bank/nb_equal_absent_103.npy,equal,absent,103,27.980457745123644,4.377343467826881,0.15644288266119422
noise_bank/nb_equal_present_103.npy,equal,present,103,28.002538473917543,4.375906826806368,0.15626821942882882
noise_bank/nb_equal_absent_104.npy,equal,absent,104,28.000698876842883,4.375531029979949,0.15626506499802392
noise_bank/nb_equal_present_104.npy,equal,present,104,27.996174292493297,4.378477776398394,0.15639557500441797
noise_bank/nb_equal_absent_105.npy,equal,absent,105,28.009339968978203,4.3694755392105575,0.15600066063855764
noise_bank/nb_equal_present_105.npy,equal,present,105,27.99210354326927,4.365757699028297,0.1559639021869097
noise_bank/nb_equal_absent_106.npy,equal,absent,106,27.99471072114008,4.383769956134735,0.15659279353882913
noise_bank/nb_equal_present_106.npy,equal,present,106,27.98824788275195,4.384299451813125,0.15664787128439703
noise_bank/nb_equal_absent_107.npy,equal,absent,107,28.013220169097337,4.3694109129608645,0.15597674550036061
noise_bank/nb_equal_present_107.npy,equal,present,107,28.000783251256234,4.389010054305998,0.15674597438659463
noise_bank/nb_equal_absent_108.npy,equal,absent,108,27.99204936521774,4.384949593023107,0.15664982351995071
noise_bank/nb_equal_present_108.npy,equal,present,108,28.01335703943392,4.3690150193705275,0.15596185109911462
noise_bank/nb_equal_absent_109.npy,equal,absent,109,27.990013441007005,4.360151399568669,0.15577525208261575
noise_bank/nb_equal_present_109.npy,equal,present,109,27.987393346592867,4.375220857656057,0.1563282726431073
noise_bank/nb_equal_absent_110.npy,equal,absent,110,27.993357961782838,4.373761647669244,0.1562428363771292
noise_bank/nb_equal_present_110.npy,equal,present,110,27.987269250451927,4.377395846649576,0.15640667931827223
noise_bank/nb_equal_absent_111.npy,equal,absent,111,28.00262454841535,4.369966451171437,0.15605560270309485
noise_bank/nb_equal_present_111.npy,equal,present,111,28.004253757064266,4.376345196955501,0.15627430157290081
noise_bank/nb_equal_absent_112.npy,equal,absent,112,28.000910244718117,4.387475508080042,0.1566904600505858
noise_bank/nb_equal_present_112.npy,equal,present,112,28.010268703975893,4.380571473404404,0.15639162621751673
noise_bank/nb_equal_absent_113.npy,equal,absent,113,28.00201041604656,4.377379105644229,0.15632374392432088
noise_bank/nb_equal_present_113.npy,equal,present,113,28.003869434718744,4.389658958736478,0.15675187205716112
noise_bank/nb_equal_absent_114.npy,equal,absent,114,28.001982896482883,4.3805209933687355,0.1564360998848742
noise_bank/nb_equal_present_114.npy,equal,present,114,27.999224326050836,4.3793938743927,0.1564112570903636
noise_bank/nb_equal_absent_115.npy,equal,absent,115,28.00235535529508,4.3719693007678035,0.15612862722781962
noise_bank/nb_equal_present_115.npy,equal,present,115,27.995543145431007,4.377976366386885,0.1563811905217988
noise_bank/nb_equal_absent_116.npy,equal,absent,116,28.015439215382326,4.370686700533119,0.1560099296295638
noise_bank/nb_equal_present_116.npy,equal,present,116,27.981783294825462,4.377235031481942,0.15643159641978227
noise_bank/nb_equal_absent_117.npy,equal,absent,117,28.01110822012018,4.375695573491489,0.15621286880568538
noise_bank/nb_equal_present_117.npy,equal,present,117,28.005860980324126,4.3715376337225464,0.15609367042112457
noise_bank/nb_equal_absent_118.npy,equal,absent,118,27.997246589910887,4.3745712220186075,0.15625005151738858
noise_bank/nb_equal_present_118.npy,equal,present,118,28.006375969795986,4.379884750033686,0.15638884355324148
noise_bank/nb_equal_absent_119.npy,equal,absent,119,27.99691111343273,4.37127085175447,0.1561340404319519
noise_bank/nb_equal_present_119.npy,equal,present,119,27.99460127301964,4.380936675874538,0.15649219766158104
noise_bank/nb_equal_absent_120.npy,equal,absent,120,27.995295627815644,4.393275231839171,0.15692905301825383
noise_bank/nb_equal_present_120.npy,equal,present,120,28.0037365217243,4.371067607579392,0.1560887278091791
noise_bank/nb_equal_absent_121.npy,equal,absent,121,27.989599162815885,4.390615818560295,0.156865977001672
noise_bank/nb_equal_present_121.npy,equal,present,121,27.98793915954738,4.385501067646831,0.15669253254578508
noise_bank/nb_equal_absent_122.npy,equal,absent,122,28.014166027581492,4.366721618939249,0.15587548152031264
noise_bank/nb_equal_present_122.npy,equal,present,122,28.00351953062651,4.384455345151131,0.15656801068722806
noise_bank/nb_equal_absent_123.npy,equal,absent,123,27.996507245035314,4.381903596767662,0.15651608103881298
noise_bank/nb_equal_present_123.npy,equal,present,123,28.004835193495726,4.376295519694604,0.156269283124045
noise_bank/nb_equal_absent_124.npy,equal,absent,124,28.007220353888922,4.375799574307039,0.15623826709741442
noise_bank/nb_equal_present_124.npy,equal,present,124,27.99831987076356,4.362299990969806,0.15580577731469566
noise_bank/nb_equal_absent_125.npy,equal,absent,125,27.9901063176298,4.37253678832776,0.1562172268553936
noise_bank/nb_equal_present_125.npy,equal,present,125,28.028366033757795,4.372188858723523,0.15599157130521243
noise_bank/nb_equal_absent_126.npy,equal,absent,126,28.01024110265561,4.386952491884433,0.1566195905207154
noise_bank/nb_equal_present_126.npy,equal,present,126,28.0135996770364,4.378793956089951,0.15630957843948137
noise_bank/nb_equal_absent_127.npy,equal,absent,127,28.001151256327574,4.375130057591007,0.15624822056565746
noise_bank/nb_equal_present_127.npy,equal,present,127,27.99869889567563,4.381391233291981,0.15648552990327283
noise_bank/nb_equal_absent_128.npy,equal,absent,128,28.009365916698723,4.384697035532193,0.15654395920894837
noise_bank/nb_equal_present_128.npy,equal,present,128,27.98755431689909,4.38371060459636,0.15663071360077518
noise_bank/nb_equal_absent_129.npy,equal,absent,129,28.008306063761847,4.383029322117218,0.1564903394064284
noise_bank/nb_equal_present_129.npy,equal,present,129,28.006518491462494,4.37768539909108,0.1563095177440771
noise_bank/nb_equal_absent_130.npy,equal,absent,130,28.00616769858024,4.373049411265593,0.156145941077375
noise_bank/nb_equal_present_130.npy,equal,present,130,27.993962973852383,4.362488327225494,0.15583675420662138
noise_bank/nb_equal_absent_131.npy,equal,absent,131,27.99429892887933,4.3811843018807295,0.15650273339622858
noise_bank/nb_equal_present_131.npy,equal,present,131,27.980464111394728,4.358163577890929,0.1557573727347902
noise_bank/nb_equal_absent_132.npy,equal,absent,132,28.00150454866025,4.370709231096624,0.1560883710195402
noise_bank/nb_equal_present_132.npy,equal,present,132,28.000811434499546,4.377421950131209,0.15633196774925698
noise_bank/nb_equal_absent_133.npy,equal,absent,133,27.98918846565903,4.359101213227833,0.15574232238195027
noise_bank/nb_equal_present_133.npy,equal,present,133,28.010134955575268,4.386411602359687,0.1566008735522567
noise_bank/nb_equal_absent_134.npy,equal,absent,134,28.0096040317689,4.3801906521411125,0.15638174131890747
